Combined Feature,Weight,Class
dissimilarity_test_dist_10_angl_1,0.05449044692486771,Class 0,dissimilarity,test,dist,10,angl,1
dissimilarity_test_dist_10_angl_2,0.10358387368436817,Class 0,dissimilarity,test,dist,10,angl,2
dissimilarity_test_dist_10_angl_3,0.04360327170460199,Class 0,dissimilarity,test,dist,10,angl,3
dissimilarity_test_dist_10_angl_4,-0.17914036025770397,Class 0,dissimilarity,test,dist,10,angl,4
dissimilarity_test_dist_11_angl_1,0.5594384499373186,Class 0,dissimilarity,test,dist,11,angl,1
dissimilarity_test_dist_11_angl_2,-0.06341557127519515,Class 0,dissimilarity,test,dist,11,angl,2
dissimilarity_test_dist_11_angl_3,-0.05063972928949845,Class 0,dissimilarity,test,dist,11,angl,3
dissimilarity_test_dist_11_angl_4,-0.06641248442113756,Class 0,dissimilarity,test,dist,11,angl,4
dissimilarity_test_dist_12_angl_1,-0.333355389820162,Class 0,dissimilarity,test,dist,12,angl,1
dissimilarity_test_dist_12_angl_2,-0.014940265462688451,Class 0,dissimilarity,test,dist,12,angl,2
dissimilarity_test_dist_12_angl_3,0.05578466261734061,Class 0,dissimilarity,test,dist,12,angl,3
dissimilarity_test_dist_12_angl_4,0.10566726033689444,Class 0,dissimilarity,test,dist,12,angl,4
dissimilarity_test_dist_13_angl_1,-0.0739326971719434,Class 0,dissimilarity,test,dist,13,angl,1
dissimilarity_test_dist_13_angl_2,-0.1110684588340296,Class 0,dissimilarity,test,dist,13,angl,2
dissimilarity_test_dist_13_angl_3,-0.06088346780081122,Class 0,dissimilarity,test,dist,13,angl,3
dissimilarity_test_dist_13_angl_4,0.4010169919148172,Class 0,dissimilarity,test,dist,13,angl,4
dissimilarity_test_dist_14_angl_1,-0.14538716228669024,Class 0,dissimilarity,test,dist,14,angl,1
dissimilarity_test_dist_14_angl_2,0.16522920741760672,Class 0,dissimilarity,test,dist,14,angl,2
dissimilarity_test_dist_14_angl_3,-0.11450752694035504,Class 0,dissimilarity,test,dist,14,angl,3
dissimilarity_test_dist_14_angl_4,-0.015930803197996113,Class 0,dissimilarity,test,dist,14,angl,4
dissimilarity_test_dist_15_angl_1,0.05457633380474869,Class 0,dissimilarity,test,dist,15,angl,1
dissimilarity_test_dist_15_angl_2,0.10096793050653807,Class 0,dissimilarity,test,dist,15,angl,2
